-0.855232	110.767	15.7255	0.0784341	109.627	15.7155	0.188871	110.707	15.8428	0.839689	108.514	15.575	1.11418	109.538	15.7084	1.21635	110.639	15.7453	1.85727	107.319	15.4334	2.02261	108.358	15.5858	2.18941	109.408	15.6135	2.31017	110.569	15.6533	2.7928	106.14	15.2374	2.93644	107.249	15.3559	3.09353	108.295	15.4599	3.26249	109.31	15.5602	3.3989	110.511	15.5089
3.15452	106.186	14.9356	4.09831	106.684	14.711	3.27496	107.289	15.2008	4.86533	107.241	14.3888	4.1704	107.821	14.905	3.31763	108.39	15.3321	5.8435	107.742	14.1085	5.05798	108.238	14.6288	4.25549	108.88	15.0602	3.34325	109.456	15.3883	6.78	108.194	13.8539	5.96633	108.811	14.2819	5.14978	109.369	14.6919	4.33712	109.905	15.23	3.42642	110.539	15.5758
3.52163	110.539	15.3574	4.41591	109.942	15.0353	4.49879	110.962	15.3185	5.13902	109.375	14.589	5.36552	110.366	14.8673	5.45246	111.372	15.1183	6.05533	108.77	14.1357	6.20815	109.727	14.4572	6.32774	110.729	14.6816	6.42546	111.773	14.8711	6.8957	108.142	13.7042	7.02442	109.192	13.9797	7.15931	110.16	14.2089	7.30094	111.109	14.5022	7.38696	112.191	14.6512
7.74531	112.075	14.3957	7.57855	111.116	14.3233	8.29137	111.337	13.9946	7.34103	110.116	14.1613	8.10121	110.348	13.8685	8.78663	110.584	13.5069	7.15462	109.166	14.0024	7.86284	109.36	13.7097	8.59092	109.622	13.347	9.27107	109.837	12.9913	6.97633	108.134	13.8595	7.68604	108.4	13.5431	8.39565	108.618	13.1551	9.10555	108.815	12.8191	9.74052	109.053	12.448
9.8181	109.206	12.4858	10.1561	109.77	12.3112	9.35013	109.888	12.9886	10.4665	110.477	12.1208	9.6787	110.609	12.9055	8.8226	110.653	13.5653	10.8707	111.07	12.0033	10.0042	111.095	12.7034	9.11014	111.315	13.4172	8.15731	111.379	13.9604	11.2171	111.656	11.8944	10.3831	111.805	12.5376	9.49606	111.909	13.1843	8.59721	112.038	13.9316	7.63817	112.091	14.59
12.3474	107.686	8.83481	12.0841	108.585	9.57687	11.6985	107.99	9.87945	11.7237	109.663	10.2061	11.4168	108.998	10.5543	11.015	108.331	10.8489	11.5053	110.648	10.8231	11.1547	109.958	11.2268	10.769	109.226	11.5556	10.349	108.669	11.7949	11.2345	111.555	11.5219	10.9064	110.928	11.8719	10.5181	110.248	12.2105	10.1336	109.615	12.5856	9.68683	109.044	12.8146
11.463	111.603	11.7647	11.6502	110.542	11.1227	12.1536	111.664	10.7825	11.8965	109.458	10.4033	12.374	110.594	10.1611	12.8537	111.756	9.83016	12.081	108.474	9.69018	12.5185	109.573	9.42518	13.0135	110.737	9.12455	13.5066	111.865	8.88272	12.2628	107.395	8.86982	12.7321	108.592	8.66092	13.1851	109.709	8.38045	13.6586	110.812	8.08331	14.0834	111.921	7.856
14.4423	107.439	5.19753	14.4107	108.438	5.91313	13.9652	107.504	6.18378	14.1889	109.544	6.55569	13.8779	108.535	6.81699	13.4367	107.539	7.10513	14.0735	110.636	7.14628	13.7396	109.591	7.4878	13.3606	108.544	7.78926	12.9479	107.582	8.00433	13.9381	111.602	7.84017	13.5981	110.683	8.16242	13.2177	109.625	8.40853	12.8705	108.574	8.73783	12.425	107.629	8.94062
12.1899	104.15	8.78805	12.7932	104.883	7.8926	12.2244	104.956	8.69936	13.3113	105.723	7.0223	12.7912	105.791	7.94142	12.2939	105.784	8.72261	13.8656	106.606	6.11855	13.3054	106.541	7.00584	12.8116	106.642	7.94046	12.2644	106.638	8.76159	14.4272	107.326	5.25711	13.8375	107.506	6.1761	13.285	107.486	6.94817	12.8109	107.451	7.88543	12.2802	107.404	8.82927
14.5128	107.116	5.47506	14.5227	108.442	5.32367	14.4165	108.206	6.13382	14.4688	109.885	5.17729	14.3995	109.622	6.06355	14.2249	109.371	6.94909	14.3312	111.415	4.95849	14.2194	111.014	5.81873	14.1249	110.83	6.75017	13.9241	110.503	7.55812	14.1913	112.732	4.79123	14.1055	112.537	5.65756	14.0122	112.198	6.45584	13.8746	111.942	7.37309	13.6396	111.566	8.3134
14.0208	112.904	4.57105	14.0693	111.493	4.71862	14.2583	112.013	3.80062	14.3007	110.082	4.89104	14.3669	110.592	4.07258	14.5395	111.156	3.09713	14.3821	108.68	5.14715	14.4743	109.259	4.22078	14.5678	109.785	3.27518	14.6753	110.315	2.42675	14.3908	107.338	5.19712	14.583	107.854	4.37847	14.6681	108.408	3.49154	14.7263	108.974	2.52996	14.7987	109.41	1.67658
15.0355	109.107	1.52371	14.9402	108.639	2.41995	15.1193	108.044	1.48091	14.8963	108.199	3.32563	15.0301	107.607	2.37675	15.1962	106.965	1.43217	14.7993	107.713	4.26072	14.9796	107.143	3.29152	15.0909	106.512	2.3011	15.2114	105.896	1.3453	14.616	107.289	5.13723	14.8619	106.663	4.20199	15.0312	106.055	3.20425	15.1509	105.469	2.24101	15.2476	104.838	1.27203
14.4878	107.211	5.17995	14.55	106.458	4.96694	14.7345	106.64	4.16795	14.6042	105.647	4.70689	14.8019	105.87	3.96428	14.9946	106.074	3.19402	14.663	104.908	4.44586	14.82	105.08	3.72004	15.0361	105.321	2.96471	15.2362	105.524	2.27458	14.6962	104.021	4.13226	14.865	104.34	3.44291	15.0451	104.556	2.7059	15.2702	104.744	1.97953	15.422	104.959	1.27443
14.6907	104.182	4.03708	14.7243	104.971	4.36465	14.0656	104.158	5.26772	14.5079	105.814	4.63704	14.0026	105.012	5.53123	13.397	104.135	6.41706	14.4253	106.596	4.9613	13.9133	105.723	5.83955	13.315	104.908	6.72243	12.6615	104.057	7.50619	14.3253	107.378	5.25722	13.823	106.588	6.09491	13.1928	105.744	6.97109	12.6687	104.86	7.91186	11.9801	104.055	8.67842
14.8565	100.854	0.606506	15.1794	101.9	0.684994	14.8823	101.666	1.51448	15.2246	102.934	0.758323	15.1156	102.689	1.53194	14.8765	102.463	2.31225	15.3313	104.029	0.795247	15.2247	103.722	1.60445	15.0711	103.516	2.42262	14.8286	103.232	3.14112	15.5064	105.005	0.907288	15.3345	104.856	1.71596	15.0941	104.559	2.46583	14.9966	104.211	3.29492	14.7512	103.945	4.0208
15.1887	100.576	0.538353	15.2564	101.489	1.40109	15.3119	100.426	1.47243	15.0726	102.341	2.18431	15.2191	101.32	2.15263	15.2747	100.164	2.27152	14.9635	103.195	2.96648	15.1558	102.033	3.02577	15.2749	101.013	3.0495	15.3033	99.8871	3.02682	14.8394	104.026	3.80972	15.0122	102.915	3.75776	15.1898	101.823	3.76915	15.3322	100.678	3.89067	15.3023	99.7565	3.82779
13.7767	102.106	6.58465	14.2057	101.507	6.02613	14.0597	102.57	5.92978	14.523	100.936	5.40295	14.4624	101.983	5.41963	14.3286	103.071	5.33604	14.8186	100.39	4.83306	14.7274	101.37	4.78299	14.639	102.468	4.71143	14.4917	103.553	4.7238	15.0717	99.796	4.09966	14.9954	100.879	4.09257	14.8764	101.92	4.04507	14.7721	102.969	4.00326	14.5998	104.031	4.01869
14.6151	104.172	4.12403	13.9924	104.214	5.18558	14.4378	103.669	4.75073	13.3645	104.236	6.32922	13.7597	103.706	5.79661	14.2429	103.135	5.35141	12.6124	104.218	7.44699	13.1337	103.764	6.92419	13.5296	103.161	6.44709	13.9677	102.602	5.94345	11.8728	104.375	8.49939	12.4445	103.743	8.04932	12.8496	103.222	7.59371	13.2716	102.69	7.05674	13.6955	102.105	6.51452
14.8802	109.052	1.89515	15.012	110.092	1.94408	14.7548	109.952	2.67612	15.0973	111.206	1.96443	14.8514	111.061	2.7765	14.5526	110.902	3.57161	15.0822	112.363	1.9801	14.8328	112.121	2.73131	14.581	112.022	3.53279	14.2498	111.824	4.29253	15.0409	113.407	1.95669	14.8164	113.275	2.71675	14.5763	113.082	3.45556	14.2884	112.951	4.2284	13.9218	112.73	5.06262
15.0991	113.52	1.90432	15.0361	114.111	2.91504	14.8869	113.405	2.69456	14.9624	114.717	3.91011	14.7525	114.024	3.66313	14.6444	113.225	3.49305	14.7748	115.287	4.88763	14.6761	114.576	4.64905	14.5137	113.816	4.43521	14.3845	113.058	4.20074	14.5523	115.943	5.80301	14.491	115.144	5.58773	14.3857	114.408	5.37185	14.237	113.666	5.11024	14.0834	112.958	4.85753
14.0001	111.535	8.01955	14.0496	111.826	7.22038	14.1512	112.61	7.42504	14.1456	112.202	6.45416	14.1691	112.971	6.71718	14.2846	113.699	6.99621	14.0873	112.591	5.61516	14.1681	113.304	5.89282	14.2289	114.053	6.22097	14.3279	114.79	6.50542	14.0041	112.953	4.76204	14.0978	113.708	5.10828	14.1986	114.433	5.38716	14.2642	115.196	5.68003	14.3567	115.875	6.00486
14.4294	115.932	5.77146	14.5171	115.327	4.84469	14.6731	116.473	4.74568	14.7913	114.658	3.91436	14.7688	115.809	3.93767	14.9334	116.997	3.8495	14.8141	114.057	3.02488	14.8565	115.25	2.98778	14.9582	116.425	2.97062	15.105	117.556	3.03052	14.8098	113.483	1.92261	14.9204	114.66	1.99827	14.992	115.84	2.07121	15.0544	116.979	1.97098	15.1778	118.067	2.03559
13.1665	116.341	9.96783	13.3319	115.223	9.54482	13.6053	116.245	8.91611	13.5663	114.048	9.08715	13.7627	115.118	8.53863	14.0088	116.151	7.91237	13.7119	112.92	8.63836	13.8957	113.928	8.04415	14.1261	115.068	7.46064	14.3386	116.068	6.8597	13.8118	111.78	8.07131	14.0463	112.84	7.5063	14.2912	113.896	6.93412	14.4825	114.927	6.35153	14.6801	115.956	5.77107
12.9596	113.387	10.4639	13.221	112.886	9.89065	13.1882	114.064	10.2658	13.46	112.54	9.24768	13.4529	113.652	9.82923	13.3335	114.851	10.1968	13.7161	112.168	8.65353	13.5609	113.217	9.13718	13.4708	114.477	9.58254	13.3134	115.627	9.99705	13.8643	111.675	8.00867	13.7511	112.897	8.5038	13.673	114.029	8.92347	13.5166	115.243	9.41068	13.3308	116.308	9.92263
14.6186	116.061	5.80567	14.4929	116.649	6.37483	14.3474	116.095	6.87409	14.3245	117.287	6.9508	14.1645	116.739	7.47036	14.0032	116.155	7.98747	14.0938	117.898	7.50378	13.9553	117.293	7.98662	13.772	116.776	8.50725	13.5569	116.178	8.92353	13.8126	118.528	8.01909	13.7267	117.917	8.50578	13.5726	117.349	9.00655	13.3889	116.812	9.50727	13.1566	116.221	9.9638
14.5596	120.394	4.60499	14.4067	119.902	5.43756	14.5815	119.34	4.92632	14.3249	119.409	6.28761	14.4305	118.804	5.77877	14.5903	118.263	5.23787	14.1517	118.906	7.12213	14.3186	118.341	6.62923	14.4329	117.722	6.08196	14.572	117.173	5.5327	13.8988	118.433	7.8833	14.1499	117.799	7.43764	14.2884	117.219	6.95959	14.4162	116.647	6.40492	14.5299	116.085	5.82127
14.453	115.854	5.89611	14.6342	116.305	4.90181	14.5249	116.976	5.56648	14.8533	116.767	3.92558	14.6778	117.421	4.64026	14.5795	118.112	5.34418	14.8744	117.309	2.895	14.7639	117.958	3.60592	14.6461	118.592	4.36189	14.5222	119.233	5.09744	14.8659	117.797	1.81243	14.7973	118.452	2.59427	14.6649	119.094	3.35615	14.5346	119.761	4.05547	14.4072	120.336	4.81172
14.9144	122.254	1.85155	14.8338	121.763	2.49057	14.8865	121.219	1.8349	14.8644	121.243	3.20245	14.8149	120.686	2.50796	14.848	120.144	1.85665	14.7743	120.733	3.87975	14.7986	120.197	3.20862	14.7673	119.629	2.53513	14.7927	119.058	1.84673	14.6368	120.257	4.51846	14.7069	119.668	3.90914	14.71	119.112	3.26407	14.7182	118.556	2.56379	14.7094	117.988	1.86357
13.337	116.322	10.249	12.5052	116.154	11.1795	13.3038	115.581	10.2585	11.7821	116.027	12.0592	12.4627	115.465	11.2389	13.2429	114.81	10.3295	10.9527	115.961	12.8869	11.6446	115.331	12.0712	12.4339	114.744	11.2326	13.2004	114.106	10.3822	10.1258	115.801	13.7119	10.8425	115.211	12.9129	11.6457	114.588	12.0279	12.38	113.982	11.1593	13.0901	113.366	10.3698
15.185	122.203	1.64859	15.104	122.601	2.47441	15.0101	121.762	2.39379	15.0086	122.973	3.28969	14.8659	122.171	3.15718	14.8183	121.272	3.12345	14.8133	123.321	4.07155	14.7749	122.491	3.95256	14.6757	121.631	3.86588	14.6231	120.767	3.76982	14.6067	123.759	4.78322	14.5842	122.828	4.67982	14.5245	122	4.63457	14.4771	121.151	4.52512	14.4023	120.358	4.37547
15.4787	126.573	1.60808	15.2804	125.866	2.34417	15.3531	125.539	1.60682	15.1669	125.14	3.15119	15.164	124.805	2.36251	15.2106	124.482	1.6138	14.9716	124.409	3.9394	15.0207	124.076	3.16354	15.0083	123.743	2.3824	15.039	123.392	1.57385	14.7514	123.721	4.68531	14.8306	123.331	3.95122	14.8335	123.001	3.21344	14.8707	122.673	2.42474	14.8545	122.338	1.59805
11.3798	120.34	12.1958	11.0832	119.238	12.6845	11.9014	119.281	11.7232	10.7336	118.077	13.071	11.5941	118.172	12.1993	12.3428	118.225	11.2086	10.4332	116.982	13.4431	11.1908	116.934	12.5457	12.0392	117.174	11.6145	12.7838	117.163	10.5758	10.1278	115.746	13.8257	10.8974	115.882	12.8566	11.7335	115.924	11.8729	12.5472	115.936	10.9891	13.2904	116.012	10.018
11.3192	120.393	12.1978	11.7472	119.399	11.8394	12.0364	119.882	11.1205	12.1672	118.366	11.4296	12.4596	118.906	10.7675	12.6918	119.393	10.0686	12.5904	117.33	10.9859	12.8156	117.769	10.3165	13.072	118.434	9.63829	13.3176	118.899	8.88721	12.9574	116.255	10.5249	13.1979	116.83	9.83505	13.5114	117.343	9.15196	13.7595	117.829	8.50902	14.0041	118.367	7.77775
14.6642	120.346	4.52279	14.5234	120.738	5.37784	14.4841	119.91	5.40346	14.3522	121.108	6.2175	14.2733	120.312	6.21319	14.2658	119.449	6.25994	14.1	121.444	7.02979	14.0976	120.617	7.02754	14.0421	119.799	7.03973	13.9991	118.961	7.00729	13.7987	121.851	7.77586	13.8457	120.944	7.77488	13.8297	120.139	7.82932	13.797	119.326	7.82465	13.7476	118.54	7.75978
13.7871	121.866	7.75626	13.9883	121.493	7.0021	14.1018	122.35	7.02211	14.2451	121.106	6.24089	14.2815	121.957	6.29835	14.3508	122.837	6.36104	14.3717	120.723	5.43638	14.4259	121.575	5.5115	14.4661	122.473	5.57593	14.5393	123.323	5.64317	14.4361	120.373	4.56784	14.5165	121.209	4.68837	14.6143	122.083	4.81215	14.6371	122.962	4.87476	14.6926	123.817	4.9149
14.7345	123.817	4.86598	14.6639	124.388	5.65594	14.5134	123.369	5.62022	14.5531	124.931	6.42663	14.3768	123.939	6.35529	14.2589	122.882	6.35182	14.3682	125.472	7.12867	14.2573	124.438	7.08792	14.1233	123.421	7.04919	13.9967	122.387	6.98992	14.1378	126.032	7.79436	14.0525	124.951	7.75758	13.9661	123.942	7.7514	13.8572	122.923	7.70472	13.7178	121.958	7.60387
