-1.07591	110.144	15.5748	-0.0601143	109.034	15.4742	-0.0302129	110.111	15.4596	0.940073	107.926	15.3416	0.984475	108.997	15.3386	1.01409	110.075	15.3259	1.93831	106.811	15.2019	1.98751	107.88	15.2174	2.02198	108.961	15.193	2.06367	110.039	15.1596	2.90745	105.697	15.0339	2.96558	106.761	15.0781	3.01111	107.839	15.0622	3.04566	108.917	15.011	3.09117	110.005	14.9579
3.05122	105.885	14.952	3.97543	106.367	14.4714	3.14206	106.94	14.9814	4.86066	106.85	13.962	4.03656	107.424	14.4771	3.19836	107.996	14.9762	5.7362	107.329	13.4608	4.91318	107.902	13.9819	4.06076	108.474	14.4885	3.20819	109.047	14.9473	6.57702	107.787	12.9464	5.77028	108.362	13.5062	4.928	108.942	13.9967	4.07771	109.515	14.4673	3.215	110.096	14.9082
3.46307	110.054	15.0096	4.32693	109.482	14.5859	4.405	110.48	14.6971	5.14238	108.913	14.1302	5.24675	109.907	14.2489	5.32827	110.905	14.3535	5.94599	108.341	13.6573	6.06296	109.332	13.7924	6.14693	110.328	13.9019	6.22387	111.326	13.977	6.70733	107.758	13.1611	6.844	108.748	13.327	6.94437	109.745	13.4364	7.02191	110.74	13.5163	7.0929	111.747	13.5817
7.16146	111.678	13.3406	7.11148	110.692	13.3614	7.74693	110.919	12.9906	7.0252	109.707	13.3523	7.68435	109.932	12.9861	8.32993	110.161	12.6052	6.8922	108.718	13.3029	7.58215	108.942	12.9575	8.23464	109.17	12.5788	8.87217	109.397	12.1877	6.733	107.719	13.2368	7.44566	107.944	12.9093	8.11505	108.176	12.5399	8.75217	108.4	12.1455	9.3778	108.628	11.7468
9.38071	108.705	11.4052	9.8552	109.31	11.2344	8.90257	109.461	11.8919	10.2765	109.913	11.0346	9.32837	110.077	11.6963	8.37407	110.219	12.3535	10.6752	110.521	10.831	9.72854	110.686	11.499	8.75754	110.833	12.1599	7.78386	110.97	12.7957	11.0302	111.113	10.605	10.1069	111.277	11.3083	9.14482	111.435	11.952	8.17042	111.578	12.5932	7.17008	111.719	13.2088
12.7267	106.855	8.29064	12.3834	107.918	8.87406	11.9409	107.271	9.1283	11.9943	108.983	9.4432	11.5428	108.344	9.69065	11.0981	107.698	9.94465	11.54	110.052	9.99164	11.1068	109.414	10.2543	10.6438	108.771	10.5035	10.1734	108.127	10.7405	11.0456	111.1	10.5213	10.643	110.464	10.8132	10.1969	109.837	11.0567	9.73043	109.192	11.2947	9.2337	108.545	11.5224
11.2276	111.091	10.4107	11.6627	110.041	9.96617	12.0052	111.099	9.65664	12.0277	109.001	9.48827	12.4072	110.046	9.18585	12.7549	111.108	8.87557	12.351	107.958	8.98902	12.7704	109	8.70333	13.1218	110.057	8.40249	13.4503	111.115	8.08203	12.6345	106.904	8.46301	13.0753	107.945	8.20882	13.4575	109.004	7.91236	13.7889	110.057	7.60299	14.1034	111.12	7.28542
15.1921	106.539	4.5067	14.9992	107.701	5.15294	14.6118	106.566	5.46325	14.7626	108.865	5.79019	14.3638	107.739	6.09405	13.973	106.605	6.39983	14.4543	110.039	6.41772	14.0755	108.912	6.73237	13.6651	107.779	7.03305	13.2444	106.649	7.32416	14.0969	111.187	7.0251	13.757	110.066	7.36847	13.3676	108.951	7.66434	12.9514	107.815	7.9604	12.4891	106.678	8.25279
12.144	103.426	8.2632	12.9577	104.242	7.39196	12.3435	104.291	8.2457	13.688	105.06	6.49592	13.1008	105.113	7.35895	12.4886	105.149	8.22928	14.3843	105.882	5.63932	13.8088	105.934	6.48653	13.1945	105.973	7.3617	12.5644	106	8.22095	15.0402	106.696	4.77966	14.4807	106.74	5.652	13.8856	106.788	6.49691	13.269	106.823	7.36461	12.6033	106.853	8.20573
15.0581	106.492	4.50259	14.9878	107.936	4.36093	14.9241	107.626	5.08778	14.8412	109.384	4.21576	14.7822	109.078	4.93936	14.7198	108.769	5.67236	14.6389	110.842	4.07971	14.5967	110.535	4.80615	14.5198	110.223	5.54687	14.4305	109.914	6.25338	14.3952	112.283	3.93289	14.3771	111.971	4.68316	14.3256	111.672	5.4103	14.2473	111.361	6.1397	14.1266	111.056	6.84488
14.6218	112.229	3.89364	14.7987	110.776	4.141	14.7444	111.238	3.19291	14.9424	109.335	4.36313	14.9084	109.785	3.42443	14.8558	110.248	2.48411	15.0272	107.893	4.56115	15.0417	108.338	3.63981	14.9931	108.802	2.69161	14.9171	109.262	1.77485	15.097	106.451	4.73334	15.1174	106.898	3.83634	15.099	107.364	2.90444	15.0203	107.819	1.97324	14.9212	108.275	1.06264
